Zonas de movilidad,Tipo de dato,Periodo,Total
Andalucía,Porcentaje de población que sale del área,2020-07-05,12.65
Andalucía,Porcentaje de población que sale del área,2020-06-05,12.68
Andalucía,Porcentaje de población que sale del área,2020-05-05,12.88
Andalucía,Porcentaje de población que sale del área,2020-04-05,12.18
Andalucía,Porcentaje de población que sale del área,2020-03-05,6.98
Andalucía,Porcentaje de población que sale del área,2020-02-05,7.93
Andalucía,Porcentaje de población que sale del área,2020-01-05,7.39
Andalucía,Porcentaje de población que sale del área,2020-04-30,11.24
Andalucía,Porcentaje de población que sale del área,2020-04-29,11.13
Andalucía,Porcentaje de población que sale del área,2020-04-28,10.64
Andalucía,Porcentaje de población que sale del área,2020-04-27,9.4
Andalucía,Porcentaje de población que sale del área,2020-04-26,5.17
Andalucía,Porcentaje de población que sale del área,2020-04-25,6.62
Andalucía,Porcentaje de población que sale del área,2020-04-24,9.83
Andalucía,Porcentaje de población que sale del área,2020-04-23,9.81
Andalucía,Porcentaje de población que sale del área,2020-04-22,10.1
Andalucía,Porcentaje de población que sale del área,2020-04-21,9.46
Andalucía,Porcentaje de población que sale del área,2020-04-20,9.74
Andalucía,Porcentaje de población que sale del área,2020-04-19,5.29
Andalucía,Porcentaje de población que sale del área,2020-04-18,7.16
Andalucía,Porcentaje de población que sale del área,2020-04-17,9.72
Andalucía,Porcentaje de población que sale del área,2020-04-16,10.36
Andalucía,Porcentaje de población que sale del área,2020-04-15,9.45
Andalucía,Porcentaje de población que sale del área,2020-04-14,9.67
Andalucía,Porcentaje de población que sale del área,2020-04-13,9.78
Andalucía,Porcentaje de población que sale del área,2020-12-04,5.73
Andalucía,Porcentaje de población que sale del área,2020-11-04,7.08
Andalucía,Porcentaje de población que sale del área,2020-10-04,5.96
Andalucía,Porcentaje de población que sale del área,2020-09-04,6.93
Andalucía,Porcentaje de población que sale del área,2020-08-04,9.05
Andalucía,Porcentaje de población que sale del área,2020-07-04,9.12
Andalucía,Porcentaje de población que sale del área,2020-06-04,8.66
Andalucía,Porcentaje de población que sale del área,2020-05-04,5.54
Andalucía,Porcentaje de población que sale del área,2020-04-04,6.79
Andalucía,Porcentaje de población que sale del área,2020-03-04,8.93
Andalucía,Porcentaje de población que sale del área,2020-02-04,8.04
Andalucía,Porcentaje de población que sale del área,2020-01-04,8.07
Andalucía,Porcentaje de población que sale del área,2020-03-31,8.26
Andalucía,Porcentaje de población que sale del área,2020-03-30,9.01
Andalucía,Porcentaje de población que sale del área,2020-03-28,7.46
Andalucía,Porcentaje de población que sale del área,2020-03-26,10.2
Andalucía,Porcentaje de población que sale del área,2020-03-24,10.16
Andalucía,Porcentaje de población que sale del área,2020-03-22,5.22
Andalucía,Porcentaje de población que sale del área,2020-03-20,9.11
Andalucía,Porcentaje de población que sale del área,2020-03-18,9.55
Andalucía,Porcentaje de población que sale del área,2020-03-16,11.32
Almería,Porcentaje de población que sale del área,2021-12-15,18.43
Almería,Porcentaje de población que sale del área,2021-12-12,11.64
Almería,Porcentaje de población que sale del área,2021-08-12,12.31
Almería,Porcentaje de población que sale del área,2021-01-12,18.32
Almería,Porcentaje de población que sale del área,2021-11-28,9.53
Almería,Porcentaje de población que sale del área,2021-11-24,18.2
Almería,Porcentaje de población que sale del área,2021-11-21,11.09
Almería,Porcentaje de población que sale del área,2021-11-17,18.31
Almería,Porcentaje de población que sale del área,2021-11-14,12.01
Almería,Porcentaje de población que sale del área,2021-10-11,18.33
Almería,Porcentaje de población que sale del área,2021-07-11,11.76
Almería,Porcentaje de población que sale del área,2021-03-11,11.39
Almería,Porcentaje de población que sale del área,2021-10-31,12.44
Almería,Porcentaje de población que sale del área,2021-10-27,17.6
Almería,Porcentaje de población que sale del área,2021-10-24,12.16
Almería,Porcentaje de población que sale del área,2021-10-20,17.92
Almería,Porcentaje de población que sale del área,2021-10-17,11.94
Almería,Porcentaje de población que sale del área,2021-10-13,17.28
Almería,Porcentaje de población que sale del área,2021-10-10,12.67
Almería,Porcentaje de población que sale del área,2021-06-10,18.22
Almería,Porcentaje de población que sale del área,2021-03-10,9.69
Almería,Porcentaje de población que sale del área,2021-09-29,18.06
Almería,Porcentaje de población que sale del área,2021-09-26,12.32
Almería,Porcentaje de población que sale del área,2021-09-22,16.88
Almería,Porcentaje de población que sale del área,2021-09-19,12.55
Almería,Porcentaje de población que sale del área,2021-09-15,17.35
Almería,Porcentaje de población que sale del área,2021-12-09,13.09
Almería,Porcentaje de población que sale del área,2021-08-09,17.14
Almería,Porcentaje de población que sale del área,2021-05-09,13.15
Almería,Porcentaje de población que sale del área,2021-01-09,16.94
Almería,Porcentaje de población que sale del área,2021-08-29,13.11
Almería,Porcentaje de población que sale del área,2021-08-25,16.33
Almería,Porcentaje de población que sale del área,2021-08-22,13.29
Almería,Porcentaje de población que sale del área,2021-08-18,16.51
Almería,Porcentaje de población que sale del área,2021-08-15,13.8
Almería,Porcentaje de población que sale del área,2021-11-08,16.62
Almería,Porcentaje de población que sale del área,2021-08-08,13.79
Almería,Porcentaje de población que sale del área,2021-04-08,16.81
Almería,Porcentaje de población que sale del área,2021-01-08,13.1
Almería,Porcentaje de población que sale del área,2021-07-28,17.02
Almería,Porcentaje de población que sale del área,2021-07-25,13.09
Almería,Porcentaje de población que sale del área,2021-07-21,17.32
Almería,Porcentaje de población que sale del área,2021-07-18,13.27
Almería,Porcentaje de población que sale del área,2021-07-14,17.5
Almería,Porcentaje de población que sale del área,2021-11-07,13.4
Almería,Porcentaje de población que sale del área,2021-07-07,17.54
Almería,Porcentaje de población que sale del área,2021-04-07,12.97
Almería,Porcentaje de población que sale del área,2021-06-30,17.86
Almería,Porcentaje de población que sale del área,2021-06-27,13.61
Almería,Porcentaje de población que sale del área,2021-06-23,12.52
Almería,Porcentaje de población que sale del área,2021-06-20,12.6
Almería,Porcentaje de población que sale del área,2021-06-16,18.09
Almería,Porcentaje de población que sale del área,2021-06-13,12.77
Almería,Porcentaje de población que sale del área,2021-09-06,18.31
Almería,Porcentaje de población que sale del área,2021-06-06,13.51
Almería,Porcentaje de población que sale del área,2021-02-06,18.3
Almería,Porcentaje de población que sale del área,2021-05-30,10.48
Almería,Porcentaje de población que sale del área,2021-05-26,16.14
Almería,Porcentaje de población que sale del área,2021-05-23,7.77
Almería,Porcentaje de población que sale del área,2021-05-19,18.23
Almería,Porcentaje de población que sale del área,2021-05-16,13.19
Almería,Porcentaje de población que sale del área,2021-12-05,16.23
Almería,Porcentaje de población que sale del área,2021-09-05,12.14
Almería,Porcentaje de población que sale del área,2021-05-05,17.79
Almería,Porcentaje de población que sale del área,2021-02-05,8.19
Almería,Porcentaje de población que sale del área,2021-04-28,17.74
Almería,Porcentaje de población que sale del área,2021-04-25,7.22
Almería,Porcentaje de población que sale del área,2021-04-21,18.02
Almería,Porcentaje de población que sale del área,2021-04-18,11.23
Almería,Porcentaje de población que sale del área,2021-04-14,17.98
Almería,Porcentaje de población que sale del área,2021-11-04,11.1
Almería,Porcentaje de población que sale del área,2021-07-04,18.32
Almería,Porcentaje de población que sale del área,2021-04-04,10.72
Almería,Porcentaje de población que sale del área,2021-03-31,17.03
Almería,Porcentaje de población que sale del área,2021-03-28,9.47
Almería,Porcentaje de población que sale del área,2021-03-24,18.46
Almería,Porcentaje de población que sale del área,2021-03-21,11.04
Almería,Porcentaje de población que sale del área,2021-03-17,18.42
Almería,Porcentaje de población que sale del área,2021-03-14,12.49
Almería,Porcentaje de población que sale del área,2021-10-03,18.49
Almería,Porcentaje de población que sale del área,2021-07-03,8.89
Almería,Porcentaje de población que sale del área,2021-03-03,18.25
Almería,Porcentaje de población que sale del área,2021-02-28,10.46
Almería,Porcentaje de población que sale del área,2021-02-24,17.51
Almería,Porcentaje de población que sale del área,2021-02-21,8.72
Almería,Porcentaje de población que sale del área,2021-02-17,17.25
Almería,Porcentaje de población que sale del área,2021-02-14,8.53
Almería,Porcentaje de población que sale del área,2021-10-02,16.46
Almería,Porcentaje de población que sale del área,2021-07-02,7.52
Almería,Porcentaje de población que sale del área,2021-03-02,16.63
Almería,Porcentaje de población que sale del área,2021-01-31,7.28
Almería,Porcentaje de población que sale del área,2021-01-27,16.52
Almería,Porcentaje de población que sale del área,2021-01-24,7.43
Almería,Porcentaje de población que sale del área,2021-01-20,16.42
Almería,Porcentaje de población que sale del área,2021-01-17,8.51
Almería,Porcentaje de población que sale del área,2021-01-13,14.52
Almería,Porcentaje de población que sale del área,2021-10-01,10.17
Almería,Porcentaje de población que sale del área,2021-06-01,10.55
Almería,Porcentaje de población que sale del área,2021-03-01,10.98
Almería,Porcentaje de población que sale del área,2020-12-30,17.17
Almería,Porcentaje de población que sale del área,2020-12-27,11.53
Almería,Porcentaje de población que sale del área,2020-12-23,17.81
Almería,Porcentaje de población que sale del área,2020-12-20,12.13
Almería,Porcentaje de población que sale del área,2020-12-16,18.28
Almería,Porcentaje de población que sale del área,2020-12-13,11.97
Almería,Porcentaje de población que sale del área,2020-09-12,17.38
Almería,Porcentaje de población que sale del área,2020-06-12,8.8
Almería,Porcentaje de población que sale del área,2020-02-12,16.87
Almería,Porcentaje de población que sale del área,2020-11-29,8.26
Almería,Porcentaje de población que sale del área,2020-11-25,16.61
Almería,Porcentaje de población que sale del área,2020-11-22,7.75
Almería,Porcentaje de población que sale del área,2020-11-18,16.05
Almería,Porcentaje de población que sale del área,2020-11-15,7.57
Almería,Porcentaje de población que sale del área,2020-11-11,16.8
Almería,Porcentaje de población que sale del área,2020-08-11,10.45
Almería,Porcentaje de población que sale del área,2020-04-11,17.23
Almería,Porcentaje de población que sale del área,2020-01-11,11.34
Almería,Porcentaje de población que sale del área,2020-10-28,17.41
Almería,Porcentaje de población que sale del área,2020-10-25,12.02
Almería,Porcentaje de población que sale del área,2020-10-21,17.79
Almería,Porcentaje de población que sale del área,2020-10-18,11.95
Almería,Porcentaje de población que sale del área,2020-10-14,18.09
Almería,Porcentaje de población que sale del área,2020-11-10,12.83
Almería,Porcentaje de población que sale del área,2020-07-10,17.72
Almería,Porcentaje de población que sale del área,2020-04-10,11.73
Almería,Porcentaje de población que sale del área,2020-09-30,14.85
Almería,Porcentaje de población que sale del área,2020-09-27,10.25
Almería,Porcentaje de población que sale del área,2020-09-23,17.82
Almería,Porcentaje de población que sale del área,2020-09-20,11.9
